system:index,B11,B12,B2,B3,B4,B8,EVI,NDVI,NDWI,SAVI,date,lat,lon,.geo,temperature,humidity,precipitation,lat_r,lon_r,ndvi_trend,ndwi_trend,stress_score,label
20231022T045839_20231022T050230_T44RQP_2_13_0,2386,1671,1309,1564,1323,4263,3.082407213252254,0.5263158,-0.46318862,0.7894030251499149,2023-10-22,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",22.92,63.06,2.53,25.221,83.487,0.05405977000000001,-0.04922272,2,Moderately Stressed
20231027T045911_20231027T051046_T44RQN_2_13_0,2383,1735,1364,1684,1456,3979,2.5372083668543843,0.46421343,-0.40526223,0.6962560941955662,2023-10-27,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",24.02,48.71,0.0,25.221,83.487,-0.04704862999999998,0.04358095000000001,3,Moderately Stressed
20231027T045911_20231027T051046_T44RQP_2_13_0,2396,1734,1241,1616,1388,4030,2.164509257742094,0.48763382,-0.42755935,0.7313832241395221,2023-10-27,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",24.02,48.71,0.0,25.221,83.487,-0.038681980000000005,0.03562926999999999,3,Moderately Stressed
20231106T050001_20231106T050003_T44RQN_2_13_0,2690,1917,1979,2222,2176,3800,2.0153884338545542,0.27175367,-0.26203918,0.40759641930896,2023-11-06,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",21.02,58.51,0.0,25.221,83.487,-0.21588015,0.16552017000000002,4,Severely Stressed
20231106T050001_20231106T050003_T44RQP_2_13_0,2754,1907,1334,1836,1914,3912,0.926372403560831,0.34294543,-0.3611691,0.5143739809491118,2023-11-06,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",21.02,58.51,0.0,25.221,83.487,-0.12126799999999999,0.04409312999999998,4,Severely Stressed
20231111T050029_20231111T050809_T44RQN_2_13_0,2963,2149,2044,2312,2382,3788,1.277717193747728,0.22787683,-0.24196722,0.3417875374767036,2023-11-11,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",19.05,71.09,0.0,25.221,83.487,-0.1150686,0.11920188000000001,4,Severely Stressed
20231111T050029_20231111T050809_T44RQP_2_13_0,2979,2137,1776,2126,2256,3780,0.9532149111833876,0.2524851,-0.28005418,0.3786962643916176,2023-11-11,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",19.05,71.09,0.0,25.221,83.487,-0.019268569999999985,-0.018015000000000003,4,Severely Stressed
20231116T050051_20231116T050317_T44RQN_2_13_0,2938,2113,2242,2322,2400,3604,2.5294117647058822,0.20053297,-0.21633479,0.3007744191856108,2023-11-16,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",19.29,47.74,0.0,25.221,83.487,-0.027343859999999998,0.02563243000000001,4,Severely Stressed
20231116T050051_20231116T050317_T44RQP_2_13_0,2972,2106,1759,1976,2174,3622,1.041876528996978,0.24982747,-0.2940336,0.3747088760458897,2023-11-16,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",19.29,47.74,0.0,25.221,83.487,-0.002657630000000022,-0.01397942000000002,4,Severely Stressed
20231121T050109_20231121T051028_T44RQN_2_13_0,3218,2394,2384,2460,2524,3472,3.2157394843962006,0.1581054,-0.17060013,0.2371383306929042,2023-11-21,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",18.42,54.66,0.0,25.221,83.487,-0.04242757,0.04573466000000001,5,Severely Stressed
20231121T050109_20231121T051028_T44RQP_2_13_0,3214,2392,2218,2372,2464,3504,1.5719467956469166,0.17426273,-0.19264805,0.2613722040713747,2023-11-21,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",18.42,54.66,0.0,25.221,83.487,-0.07556473999999999,0.10138555000000002,4,Severely Stressed
20231126T050121_20231126T050122_T44RQN_2_13_0,3767,2869,2230,2366,2614,3640,0.9865384615384616,0.164055,-0.21212122,0.2460628347589735,2023-11-26,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",15.1,68.66,0.0,25.221,83.487,0.005949599999999999,-0.04152109000000001,5,Severely Stressed
20231126T050121_20231126T050122_T44RQP_2_13_0,3913,2909,1844,2102,2516,3732,0.6081216243248649,0.19462228,-0.27939665,0.2919100584140193,2023-11-26,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",15.1,68.66,0.0,25.221,83.487,0.020359550000000004,-0.08674860000000004,4,Severely Stressed
20231211T050209_20231211T050820_T44RQN_2_13_0,4120,3301,1952,2228,2660,3714,0.5233366434955313,0.16535927,-0.25008413,0.2480194525060788,2023-12-11,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",16.27,33.05,0.0,25.221,83.487,0.0013042699999999963,-0.037962910000000016,5,Severely Stressed
20231211T050209_20231211T050820_T44RQP_2_13_0,4207,3343,1822,2164,2680,3806,0.4524268723882996,0.17360468,-0.27504188,0.2603869575271718,2023-12-11,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",16.27,33.05,0.0,25.221,83.487,-0.021017599999999997,0.004354770000000008,4,Severely Stressed
20231216T050211_20231216T050214_T44RQN_2_13_0,3559,2879,1855,2066,2116,3115,1.3148196893919453,0.19097687,-0.20247057,0.2864379241135429,2023-12-16,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",14.38,52.08,0.0,25.221,83.487,0.02561759999999999,0.04761356000000003,4,Severely Stressed
20231216T050211_20231216T050214_T44RQP_2_13_0,3651,2910,1529,1871,1982,3144,0.8138394733155905,0.22668748,-0.25383848,0.3399980493514093,2023-12-16,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",14.38,52.08,0.0,25.221,83.487,0.053082799999999986,0.02120340000000004,4,Severely Stressed
20231226T050221_20231226T050218_T44RQN_2_13_0,3299,2909,2404,2472,2492,2814,-3.0608365019011408,0.060686015,-0.0646992,0.0910204466220672,2023-12-26,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",16.68,41.41,0.0,25.221,83.487,-0.13029085499999998,0.13777137,6,Severely Stressed
20231226T050221_20231226T050218_T44RQP_2_13_0,3298,2906,2344,2450,2474,2808,11.43835616438356,0.06323362,-0.06808673,0.0948414576431613,2023-12-26,25.22107078562445,83.486930576345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.486930576345,25.22107078562445]}",16.68,41.41,0.0,25.221,83.487,-0.16345386,0.18575175,5,Severely Stressed
20230127T045051_20230127T045956_T45RUH_2_16_0,2878,2121,1786,2066,1878,4164,2.8042198233562314,0.37835154,-0.33675763,0.5674803475382706,2023-01-27,25.299303730950918,85.68922558546221,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.68922558546221,25.299303730950914]}",11.43,34.53,0.0,25.299,85.689,-0.06936616000000001,0.07463577000000005,3,Moderately Stressed
20230206T045001_20230206T045636_T45RUH_2_16_0,2941,2172,1636,1893,1718,4228,2.767975297750331,0.42213252,-0.3814736,0.6331455478012277,2023-02-06,25.299303730950918,85.68922558546221,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.68922558546221,25.299303730950914]}",18.8,35.46,0.0,25.299,85.689,-0.027373079999999994,0.03205785,3,Moderately Stressed
20230206T045001_20230206T045636_T45RUJ_2_16_0,2959,2170,1379,1720,1556,4408,2.095518001469508,0.47820255,-0.4386423,0.7172436918434069,2023-02-06,25.299303730950918,85.68922558546221,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.68922558546221,25.299303730950914]}",18.8,35.46,0.0,25.299,85.689,0.09985101000000002,-0.10188467000000001,3,Moderately Stressed
20230211T044929_20230211T050134_T45RUH_2_16_0,2985,2246,1566,1863,1703,4217,2.3355629877369006,0.42466217,-0.38717106,0.6369394476817837,2023-02-11,25.299303730950918,85.68922558546221,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.68922558546221,25.299303730950914]}",16.12,28.47,0.0,25.299,85.689,0.0025296499999999944,-0.0056974599999999875,3,Moderately Stressed
20230211T044929_20230211T050134_T45RUJ_2_16_0,3012,2256,1463,1805,1650,4292,2.0509237696009937,0.44463143,-0.40790552,0.6668910391249474,2023-02-11,25.299303730950918,85.68922558546221,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.68922558546221,25.299303730950914]}",16.12,28.47,0.0,25.299,85.689,-0.03357112000000001,0.030736779999999964,3,Moderately Stressed
20230216T044851_20230216T045412_T45RUH_2_16_0,3012,2305,1538,1870,1798,4067,1.7080698584763625,0.38687128,-0.37005222,0.5802574375586054,2023-02-16,25.299303730950918,85.68922558546221,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.68922558546221,25.299303730950914]}",23.52,22.7,0.0,25.299,85.689,-0.03779089000000002,0.017118840000000024,3,Moderately Stressed
20230216T044851_20230216T045412_T45RUJ_2_16_0,3023,2308,1422,1819,1748,4094,1.496937212863706,0.4015748,-0.38474548,0.6023106546854943,2023-02-16,25.299303730950918,85.68922558546221,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.68922558546221,25.299303730950914]}",23.52,22.7,0.0,25.299,85.689,-0.043056629999999985,0.02316004000000005,3,Moderately Stressed
20230221T044819_20230221T050037_T45RUH_2_16_0,3282,2488,1812,2078,2018,3778,1.915542011319112,0.30365768,-0.29030055,0.4554472526524626,2023-02-21,25.299303730950918,85.68922558546221,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.68922558546221,25.299303730950914]}",21.8,27.63,0.0,25.299,85.689,-0.0832136,0.07975167,4,Severely Stressed
20230221T044819_20230221T050037_T45RUJ_2_16_0,3306,2497,1684,1998,1961,3798,1.5647359454855194,0.318979,-0.310559,0.4784269467835749,2023-02-21,25.299303730950918,85.68922558546221,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.68922558546221,25.299303730950914]}",21.8,27.63,0.0,25.299,85.689,-0.0825958,0.07418648,4,Severely Stressed
20230226T044741_20230226T045120_T45RUH_2_16_0,3838,3143,1659,2000,2158,3600,0.8778765371971264,0.2504342,-0.2857143,0.3756186506902839,2023-02-26,25.299303730950918,85.68922558546221,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.68922558546221,25.299303730950914]}",24.18,25.22,0.0,25.299,85.689,-0.05322347999999999,0.004586250000000014,4,Severely Stressed
20230226T044741_20230226T045120_T45RUJ_2_16_0,3913,3182,1525,1933,2132,3652,0.7588617074388417,0.26279393,-0.30778873,0.3941567983403924,2023-02-26,25.299303730950918,85.68922558546221,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.68922558546221,25.299303730950914]}",24.18,25.22,0.0,25.299,85.689,-0.056185070000000004,0.0027702699999999636,4,Severely Stressed
20230303T044709_20230303T045204_T45RUH_2_16_0,4129,3621,1781,2094,2312,3535,0.7548450808542155,0.2091671,-0.25599575,0.3137238135955537,2023-03-03,25.299303730950918,85.68922558546221,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.68922558546221,25.299303730950914]}",22.81,46.23,0.0,25.299,85.689,-0.0412671,0.029718549999999955,4,Severely Stressed
20230303T044709_20230303T045204_T45RUJ_2_16_0,4198,3658,1683,2046,2306,3565,0.6585416884611361,0.21444388,-0.27071825,0.3216384228902325,2023-03-03,25.299303730950918,85.68922558546221,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.68922558546221,25.299303730950914]}",22.81,46.23,0.0,25.299,85.689,-0.048350050000000006,0.03707048000000002,4,Severely Stressed
20230313T044709_20230313T045258_T45RUH_2_16_0,4274,3776,1832,2150,2462,3456,0.5535754065493428,0.16796215,-0.23296468,0.2519219396806623,2023-03-13,25.299303730950918,85.68922558546221,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.68922558546221,25.299303730950914]}",26.43,26.5,0.0,25.299,85.689,-0.04648173,0.037753569999999986,4,Severely Stressed
20230313T044709_20230313T045258_T45RUJ_2_16_0,4376,3832,1681,2084,2466,3498,0.4536263736263736,0.17303823,-0.25331423,0.2595355855478246,2023-03-13,25.299303730950918,85.68922558546221,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.68922558546221,25.299303730950914]}",26.43,26.5,0.0,25.299,85.689,-0.03612887000000001,0.0026815200000000483,4,Severely Stressed
20230323T044659_20230323T045722_T45RUH_2_16_0,4341,3962,1778,2128,2384,3360,0.5635103926096998,0.16991644,-0.2244898,0.254852467577683,2023-03-23,25.299303730950918,85.68922558546221,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.68922558546221,25.299303730950914]}",24.14,44.64,4.26,25.299,85.689,-0.0031217899999999854,0.028824429999999984,4,Severely Stressed
20230323T044659_20230323T045722_T45RUJ_2_16_0,4375,3978,1742,2112,2382,3374,0.5388961321164711,0.1723419,-0.2300401,0.2584904021540867,2023-03-23,25.299303730950918,85.68922558546221,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.68922558546221,25.299303730950914]}",24.14,44.64,4.26,25.299,85.689,0.004379749999999988,0.00292458000000001,4,Severely Stressed
20230328T044701_20230328T045910_T45RUH_2_16_0,4406,3840,1916,2314,2576,3500,0.5035971223021583,0.15207373,-0.20399037,0.2280918291779807,2023-03-28,25.299303730950918,85.68922558546221,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.68922558546221,25.299303730950914]}",24.22,40.17,0.0,25.299,85.689,-0.01784271000000001,0.020499429999999985,5,Severely Stressed
20230328T044701_20230328T045910_T45RUJ_2_16_0,4357,3822,1974,2328,2572,3460,0.5430528375733855,0.14721486,-0.19557706,0.2208039784500621,2023-03-28,25.299303730950918,85.68922558546221,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.68922558546221,25.299303730950914]}",24.22,40.17,0.0,25.299,85.689,-0.02512703999999999,0.03446304,5,Severely Stressed
20230407T044701_20230407T045514_T45RUH_2_16_0,4602,4101,1986,2328,2666,3558,0.4785407725321888,0.1433162,-0.20897044,0.2149570246606152,2023-04-07,25.299303730950918,85.68922558546221,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.68922558546221,25.299303730950914]}",24.13,41.01,0.0,25.299,85.689,-0.008757529999999986,-0.004980070000000003,5,Severely Stressed
20230407T044701_20230407T045514_T45RUJ_2_16_0,4593,4110,1985,2326,2642,3564,0.5088861905287559,0.1485659,-0.21018676,0.2228309030854749,2023-04-07,25.299303730950918,85.68922558546221,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.68922558546221,25.299303730950914]}",24.13,41.01,0.0,25.299,85.689,0.0013510399999999978,-0.014609700000000003,5,Severely Stressed
20230412T044659_20230412T050134_T45RUH_2_16_0,4618,4321,1998,2368,2714,3584,0.4453316953316953,0.1381391,-0.20430107,0.2071921886163372,2023-04-12,25.299303730950918,85.68922558546221,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.68922558546221,25.299303730950914]}",29.29,39.63,0.0,25.299,85.689,-0.010426800000000014,0.005885689999999999,5,Severely Stressed
20230412T044659_20230412T050134_T45RUJ_2_16_0,4646,4343,1991,2368,2722,3592,0.4356534802203305,0.13778904,-0.20536913,0.206667194552221,2023-04-12,25.299303730950918,85.68922558546221,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.68922558546221,25.299303730950914]}",29.29,39.63,0.0,25.299,85.689,-0.005527160000000003,0.0036013099999999965,5,Severely Stressed
20230417T044701_20230417T045910_T45RUH_2_16_0,4804,4264,1961,2442,2836,3710,0.362986959049755,0.13351665,-0.20611183,0.2002596807454364,2023-04-17,25.299303730950918,85.68922558546221,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.68922558546221,25.299303730950914]}",32.19,29.29,2.59,25.299,85.689,-0.004272390000000015,-0.000742699999999985,5,Severely Stressed
20230417T044701_20230417T045910_T45RUJ_2_16_0,4898,4306,1937,2462,2900,3768,0.3267334186554242,0.13017397,-0.20963082,0.195246307265502,2023-04-17,25.299303730950918,85.68922558546221,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.68922558546221,25.299303730950914]}",32.19,29.29,2.59,25.299,85.689,-0.007965129999999987,-0.005329749999999994,5,Severely Stressed
20230507T044701_20230507T045349_T45RUH_2_16_0,5125,4481,1977,2460,2862,3802,0.3822692151281008,0.14105642,-0.21430853,0.2115687598469502,2023-05-07,25.299303730950918,85.68922558546221,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.68922558546221,25.299303730950914]}",31.1,25.13,0.0,25.299,85.689,0.007539770000000001,-0.008196700000000001,5,Severely Stressed
20230507T044701_20230507T045349_T45RUJ_2_16_0,5153,4512,1979,2464,2874,3820,0.3800723182000803,0.14132059,-0.21578613,0.2119650459332288,2023-05-07,25.299303730950918,85.68922558546221,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.68922558546221,25.299303730950914]}",31.1,25.13,0.0,25.299,85.689,0.011146619999999996,-0.006155309999999997,5,Severely Stressed
20230512T044659_20230512T045751_T45RUH_2_16_0,4786,4433,2244,2478,2736,3522,0.6320360244451593,0.12559924,-0.174,0.1883837980346728,2023-05-12,25.299303730950918,85.68922558546221,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.68922558546221,25.299303730950914]}",34.6,12.25,0.0,25.299,85.689,-0.015457179999999987,0.04030853000000001,5,Severely Stressed
20230512T044659_20230512T045751_T45RUJ_2_16_0,4913,4507,2204,2476,2770,3568,0.5452309374145942,0.12590723,-0.18067504,0.1888459414688018,2023-05-12,25.299303730950918,85.68922558546221,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.68922558546221,25.299303730950914]}",34.6,12.25,0.0,25.299,85.689,-0.015413359999999987,0.035111089999999984,5,Severely Stressed
20230522T044709_20230522T050125_T45RUH_2_16_0,4989,4399,2062,2504,2964,3846,0.3576062277002919,0.12951542,-0.21133858,0.1942588649878863,2023-05-22,25.299303730950918,85.68922558546221,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.68922558546221,25.299303730950914]}",37.55,24.37,0.0,25.299,85.689,0.003916179999999991,-0.03733858000000001,5,Severely Stressed
20230522T044709_20230522T050125_T45RUJ_2_16_0,4837,4368,2244,2560,2910,3750,0.4793426158411321,0.12612613,-0.18858954,0.1891749868628481,2023-05-22,25.299303730950918,85.68922558546221,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.68922558546221,25.299303730950914]}",37.55,24.37,0.0,25.299,85.689,0.0002188999999999941,-0.007914499999999991,5,Severely Stressed
20230527T044701_20230527T045831_T45RUH_2_16_0,1864,1687,1164,1288,1375,1501,0.3082191780821918,0.04381085,-0.07637146,0.0657048496436641,2023-05-27,25.299303730950918,85.68922558546221,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.68922558546221,25.299303730950914]}",28.46,69.32,11.73,25.299,85.689,-0.08570457,0.13496712,5,Severely Stressed
